LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
superkingdom	Bacteria	2	5331268	555848485	0.980643	224081175	0.986515	267.068115	0.999999
superkingdom	Viruses	10239	1	31	0.500635	31	0.000158	0.000158	0.000001
superkingdom	Archaea	2157	4	141	0.500161	141	0.000032	0.000087	0.000000
phylum	Pseudomonadota	1224	2607775	265069139	0.979287	105181139	0.986515	133.893297	0.501345
phylum	Actinomycetota	201174	1216126	115029147	0.980643	46140055	0.961174	58.914018	0.220595
phylum	Bacillota	1239	457116	57271430	0.977483	14908694	0.984024	26.193465	0.098078
phylum	Bacteroidota	976	327270	36312286	0.976558	18898623	0.931843	19.176481	0.071804
phylum	Chlorobiota	1090	72774	6599425	0.977599	906495	0.946296	6.912054	0.025881
phylum	Thermodesulfobacteriota	200940	186062	22612915	0.974386	13449945	0.822027	6.053216	0.022665
phylum	Campylobacterota	29547	51812	4894113	0.977197	1736569	0.875621	4.980949	0.018650
phylum	Planctomycetota	203682	212259	25256666	0.974684	9134412	0.956045	4.296636	0.016088
phylum	Chloroflexota	200795	42788	5827845	0.970459	2189115	0.900747	2.398034	0.008979
phylum	Myxococcota	2818505	107979	11451185	0.980187	7198310	0.655720	1.960891	0.007342
phylum	Deinococcota	1297	18327	1886549	0.976346	1266273	0.466375	0.806461	0.003020
phylum	Fusobacteriota	32066	2074	174427	0.978997	151806	0.204472	0.539528	0.002020
phylum	Gemmatimonadota	142182	15067	1753144	0.973167	1390961	0.368755	0.464783	0.001740
phylum	Verrucomicrobiota	74201	10030	1198142	0.972477	1048724	0.234686	0.273079	0.001023
phylum	Bdellovibrionota	3018035	2766	374622	0.971265	347075	0.139400	0.150492	0.000563
phylum	Spirochaetota	203691	1028	136900	0.970854	132471	0.051568	0.054422	0.000204
phylum	Cyanobacteriota	1117	5	173	0.500331	173	0.000085	0.000159	0.000001
phylum	Uroviricota	2731618	1	31	0.500635	31	0.000158	0.000158	0.000001
phylum	Euryarchaeota	28890	3	107	0.500161	107	0.000032	0.000066	0.000000
phylum	Mycoplasmatota	544448	2	85	0.500124	43	0.000024	0.000047	0.000000
phylum	Acidobacteriota	57723	4	160	0.500092	160	0.000017	0.000043	0.000000
phylum	Candidatus Thermoplasmatota	2283796	1	34	0.500097	34	0.000022	0.000022	0.000000
phylum	Caldisericota	67814	1	30	0.500081	30	0.000021	0.000021	0.000000
phylum	Chrysiogenota	200938	1	38	0.500070	38	0.000015	0.000015	0.000000
phylum	Nitrospinota	1293497	1	32	0.500053	32	0.000013	0.000013	0.000000
phylum	Armatimonadota	67819	1	32	0.500041	32	0.000010	0.000010	0.000000
class	Actinomycetes	1760	1147646	107471293	0.980643	42585841	0.961174	55.956042	0.209520
class	Betaproteobacteria	28216	861037	87798929	0.979143	37409716	0.955346	47.629610	0.178342
class	Gammaproteobacteria	1236	761016	80089490	0.979287	27366120	0.986515	45.301688	0.169626
class	Alphaproteobacteria	28211	985722	97180720	0.978277	40405303	0.935960	40.961999	0.153376
class	Bacilli	91061	238254	29970885	0.972599	3008673	0.974924	16.240597	0.060811
class	Flavobacteriia	117743	241347	25346783	0.976558	12663520	0.931843	16.165422	0.060529
class	Clostridia	186801	216726	27034050	0.977483	11646719	0.984024	9.703621	0.036334
class	Chlorobiia	191410	72774	6599425	0.977599	906495	0.946296	6.912054	0.025881
class	Epsilonproteobacteria	3031852	51812	4894113	0.977197	1736569	0.875621	4.980949	0.018650
class	Planctomycetia	203683	212259	25256666	0.974684	9134412	0.956045	4.296636	0.016088
class	Anaerolineae	292625	42786	5827778	0.970459	2189048	0.900747	2.398008	0.008979
class	Coriobacteriia	84998	47953	5771211	0.972486	2316867	0.865986	2.234131	0.008365
class	Desulfobulbia	3031451	48391	5707553	0.972902	2551122	0.822027	1.839165	0.006886
class	Desulfuromonadia	3031651	35533	4194397	0.974386	2917324	0.564729	1.476034	0.005527
class	Cytophagia	768503	47477	6254757	0.970940	3327087	0.751256	1.434112	0.005370
class	Syntrophobacteria	3024408	34426	4313827	0.971800	3109678	0.571555	1.283861	0.004807
class	Desulfobacteria	3024418	63332	7894955	0.971936	4415728	0.709300	1.268261	0.004749
class	Polyangiales - no_c_rank	Polyangiales - no_c_rank	87960	9627045	0.974182	5608489	0.655720	1.125583	0.004215
class	Bacteroidia	200643	24149	2884339	0.972734	2220507	0.434183	1.059165	0.003966
class	Deinococci	188787	18327	1886549	0.976346	1266273	0.466375	0.806461	0.003020
class	Thermoleophilia	1497346	20286	1764802	0.978315	1215647	0.491081	0.713228	0.002671
class	Myxococcia	32015	10646	903906	0.980187	751572	0.399367	0.675294	0.002529
class	Fusobacteriia	203490	2074	174427	0.978997	151806	0.204472	0.539528	0.002020
class	Sphingobacteriia	117747	13640	1740070	0.971307	602482	0.082635	0.495971	0.001857
class	Gemmatimonadetes	219685	15067	1753144	0.973167	1390961	0.368755	0.464783	0.001740
class	Verrucomicrobiae	203494	9878	1181756	0.972477	1032392	0.234686	0.269487	0.001009
class	Desulfovibrionia	3031449	4267	486963	0.973169	440873	0.147549	0.180669	0.000676
class	Haliangiales - no_c_rank	Haliangiales - no_c_rank	9373	920234	0.975662	838249	0.145759	0.160015	0.000599
class	Negativicutes	909932	571	56523	0.976195	54375	0.102408	0.150793	0.000565
class	Bdellovibrionia	3031418	2765	374589	0.971265	347042	0.139400	0.150481	0.000563
class	Tissierellia	1737404	1564	209942	0.971542	198897	0.093248	0.098444	0.000369
class	Spirochaetia	203692	1028	136900	0.970854	132471	0.051568	0.054422	0.000204
class	Chitinophagia	1853228	657	86337	0.969945	85027	0.021467	0.021811	0.000082
class	Rubrobacteria	84995	239	21774	0.947877	21633	0.005646	0.010601	0.000040
class	Syntrophia	3031648	113	15220	0.947782	15220	0.005227	0.005227	0.000020
class	Opitutae	414999	152	16386	0.944329	16332	0.003580	0.003591	0.000013
class	Cyanophyceae	3028117	5	173	0.500331	173	0.000085	0.000159	0.000001
class	Caudoviricetes	2731619	1	31	0.500635	31	0.000158	0.000158	0.000001
class	Mollicutes	31969	2	85	0.500124	43	0.000024	0.000047	0.000000
class	Halobacteria	183963	1	42	0.500161	42	0.000032	0.000032	0.000000
class	Terriglobia	204432	3	128	0.500092	128	0.000015	0.000026	0.000000
class	Archaeoglobi	183980	1	35	0.500100	35	0.000023	0.000023	0.000000
class	Thermoplasmata	183967	1	34	0.500097	34	0.000022	0.000022	0.000000
class	Caldisericia	693071	1	30	0.500081	30	0.000021	0.000021	0.000000
class	Dehalococcoidia	301297	1	36	0.500092	36	0.000020	0.000020	0.000000
class	Holophagae	533205	1	32	0.500072	32	0.000017	0.000017	0.000000
class	Nitriliruptoria	908620	2	67	0.500146	67	0.000017	0.000017	0.000000
class	Chrysiogenetes	118001	1	38	0.500070	38	0.000015	0.000015	0.000000
class	Nitrospinia	1293498	1	32	0.500053	32	0.000013	0.000013	0.000000
class	Limnochordia	1676648	1	30	0.500041	30	0.000011	0.000011	0.000000
class	Oligoflexia	1553900	1	33	0.500045	33	0.000011	0.000011	0.000000
class	Chthonomonadetes	1077257	1	32	0.500041	32	0.000010	0.000010	0.000000
class	Methanomicrobia	224756	1	30	0.500038	30	0.000010	0.000010	0.000000
class	Chloroflexia	32061	1	31	0.500026	31	0.000006	0.000006	0.000000
order	Burkholderiales	80840	487251	49788385	0.979143	23502786	0.940700	22.910655	0.085786
order	Hyphomicrobiales	356	623373	60869281	0.978277	20985599	0.882720	22.311549	0.083542
order	Micrococcales	85006	280495	24229523	0.980643	9003232	0.918241	18.472687	0.069168
order	Flavobacteriales	200644	241347	25346783	0.976558	12663520	0.931843	16.165422	0.060529
order	Lactobacillales	186826	233759	29388978	0.972599	2791678	0.974924	15.961488	0.059766
order	Propionibacteriales	85009	291330	28563696	0.980404	11981113	0.929781	12.004047	0.044947
order	Sphingomonadales	204457	215059	21663312	0.977934	9785255	0.935960	11.094469	0.041542
order	Rhodocyclales	206389	167621	15912144	0.976933	2836027	0.955346	9.732498	0.036442
order	Eubacteriales	186802	216726	27034050	0.977483	11646719	0.984024	9.703621	0.036334
order	Neisseriales	206351	102354	11079021	0.975462	4275286	0.934994	9.418562	0.035266
order	Mycobacteriales	85007	196279	18150143	0.979759	8280113	0.878160	9.015620	0.033758
order	Enterobacterales	91347	140339	13378219	0.978134	4499228	0.883946	8.835682	0.033084
order	Aeromonadales	135624	159224	19416361	0.972244	2637373	0.986515	7.273401	0.027234
order	Chlorobiales	191411	72774	6599425	0.977599	906495	0.946296	6.912054	0.025881
order	Xanthomonadales	135614	98753	9661885	0.979287	4952277	0.821823	6.883620	0.025775
order	Pseudomonadales	72274	74821	6855441	0.978747	4599478	0.656698	6.437787	0.024105
order	Sporichthyales	2495578	141797	14103492	0.975955	2355252	0.961174	5.755606	0.021551
order	Nitrosomonadales	32003	87860	9242666	0.976560	5464128	0.875383	5.008419	0.018753
order	Campylobacterales	213849	51811	4894081	0.977197	1736537	0.875621	4.980931	0.018650
order	Immundisolibacterales	1934945	84643	7982278	0.976986	1600959	0.940885	4.691191	0.017566
order	Rhodobacterales	204455	61500	5895271	0.977978	2944686	0.547720	4.135742	0.015486
order	Actinomycetales	2037	63439	6541273	0.975226	1633642	0.942980	3.937460	0.014743
order	Planctomycetales	112	172073	20814900	0.972479	5478250	0.956045	3.632739	0.013602
order	Thiotrichales	72273	51714	5831188	0.973435	1533956	0.937043	3.565455	0.013350
order	Acidiferrobacterales	1692040	61386	6600999	0.974397	1809712	0.932996	3.404089	0.012746
order	Anaerolineales	292629	42786	5827778	0.970459	2189048	0.900747	2.398008	0.008979
order	Eggerthellales	1643822	47705	5745712	0.972486	2291682	0.865986	2.209433	0.008273
order	Rhodospirillales	204441	58460	5982285	0.977227	4384161	0.531318	2.161843	0.008095
order	Bifidobacteriales	85004	6331	606001	0.976512	248292	0.803463	2.040976	0.007642
order	Desulfobulbales	3024411	48391	5707553	0.972902	2551122	0.822027	1.839165	0.006886
order	Nakamurellales	1643684	54754	5001667	0.977475	2274397	0.764956	1.682229	0.006299
order	Oceanospirillales	135619	36796	3897486	0.975973	2586284	0.645244	1.533842	0.005743
order	Cytophagales	768507	47477	6254757	0.970940	3327087	0.751256	1.434112	0.005370
order	Geobacterales	3031668	30733	3628041	0.974386	2376520	0.564729	1.290812	0.004833
order	Syntrophobacterales	213462	34426	4313827	0.971800	3109678	0.571555	1.283861	0.004807
order	Desulfobacterales	213118	63332	7894955	0.971936	4415728	0.709300	1.268261	0.004749
order	Caulobacterales	204458	27325	2770304	0.977339	2305335	0.339697	1.258278	0.004711
order	Glycomycetales	85014	49898	4856630	0.976351	2682195	0.671579	1.216022	0.004553
order	Vibrionales	135623	25351	3165788	0.971875	846401	0.307238	1.152039	0.004314
order	Polyangiales	3031712	87960	9627045	0.974182	5608489	0.655720	1.125583	0.004215
order	Bacteroidales	171549	24107	2879324	0.972734	2215693	0.434183	1.057987	0.003961
order	Streptosporangiales	85012	34362	2899661	0.979207	1922139	0.506158	0.763772	0.002860
order	Solirubrobacterales	588673	20286	1764802	0.978315	1215647	0.491081	0.713228	0.002671
order	Myxococcales	29	10646	903906	0.980187	751572	0.399367	0.675294	0.002529
order	Trueperales	2762275	14355	1511573	0.975072	1088636	0.466375	0.647733	0.002425
order	Casimicrobiaceae - no_o_rank	Casimicrobiaceae - no_o_rank	15951	1776713	0.973726	1331489	0.419278	0.559476	0.002095
order	Fusobacteriales	203491	2074	174427	0.978997	151806	0.204472	0.539528	0.002020
order	Sphingobacteriales	200666	13640	1740070	0.971307	602482	0.082635	0.495971	0.001857
order	Gemmatimonadales	219686	15067	1753144	0.973167	1390961	0.368755	0.464783	0.001740
order	Pasteurellales	135625	5235	570976	0.976338	383036	0.122625	0.461851	0.001729
order	Gemmatales	2691355	29760	3328230	0.973577	2659091	0.363243	0.460369	0.001724
order	Moraxellales	2887326	9317	1172806	0.971361	903014	0.237429	0.437807	0.001639
order	Frankiales	85013	8918	773992	0.978173	626729	0.318221	0.393243	0.001472
order	Pseudonocardiales	85010	9213	775327	0.979930	693598	0.244387	0.385769	0.001444
order	Chromatiales	135613	7069	738486	0.976279	660897	0.197025	0.363669	0.001362
order	Bacillales	1385	4495	581907	0.969698	216995	0.050927	0.279110	0.001045
order	Verrucomicrobiales	48461	9878	1181756	0.972477	1032392	0.234686	0.269487	0.001009
order	Legionellales	118969	5105	678490	0.971106	307073	0.095886	0.211951	0.000794
order	Isosphaerales	2691356	9631	1024078	0.974684	908752	0.163523	0.185963	0.000696
order	Desulfuromonadales	69541	4800	566356	0.973866	540804	0.103391	0.185222	0.000694
order	Desulfovibrionales	213115	4267	486963	0.973169	440873	0.147549	0.180669	0.000676
order	Haliangiales	3031714	9373	920234	0.975662	838249	0.145759	0.160015	0.000599
order	Deinococcales	118964	3972	374976	0.976346	177637	0.074742	0.158728	0.000594
order	Bdellovibrionales	213481	2765	374589	0.971265	347042	0.139400	0.150481	0.000563
order	Micromonosporales	85008	4868	427062	0.978586	400000	0.108513	0.127617	0.000478
order	Veillonellales	1843489	122	15324	0.970904	14019	0.102408	0.114640	0.000429
order	Tissierellales	1737405	1564	209942	0.971542	198897	0.093248	0.098444	0.000369
order	Catenulisporales	414714	3886	376678	0.976187	363735	0.061497	0.063685	0.000238
order	Spirochaetales	136	1028	136900	0.970854	132471	0.051568	0.054422	0.000204
order	Kineosporiales	622452	1250	95877	0.975510	71553	0.035233	0.047210	0.000177
order	Kitasatosporales	85011	715	58920	0.977394	40235	0.023583	0.045707	0.000171
order	Selenomonadales	909929	434	39108	0.976195	38331	0.034308	0.035209	0.000132
order	Coriobacteriales	84999	248	25499	0.971958	25185	0.024394	0.024698	0.000092
order	Methylococcales	135618	687	71267	0.959864	19887	0.006178	0.022868	0.000086
order	Chitinophagales	1853229	657	86337	0.969945	85027	0.021467	0.021811	0.000082
order	Cellvibrionales	1706369	421	49038	0.880768	8385	0.002431	0.017685	0.000066
order	Pirellulales	2691354	795	89458	0.973082	88319	0.017335	0.017565	0.000066
order	Rubrobacterales	84996	239	21774	0.947877	21633	0.005646	0.010601	0.000040
order	Alteromonadales	135622	101	12672	0.896847	12050	0.003280	0.006351	0.000024
order	Syntrophales	2914038	113	15220	0.947782	15220	0.005227	0.005227	0.000020
order	Jiangellales	1217098	109	11287	0.929507	9552	0.003692	0.004363	0.000016
order	Opitutales	415000	152	16386	0.944329	16332	0.003580	0.003591	0.000013
order	Nevskiales	1775403	52	6044	0.869522	6044	0.002337	0.002337	0.000009
order	Marinilabiliales	1970189	42	5015	0.776458	4814	0.001131	0.001179	0.000004
order	Acidaminococcales	1843488	15	2091	0.551137	2025	0.000458	0.000944	0.000004
order	Straboviridae - no_o_rank	Straboviridae - no_o_rank	1	31	0.500635	31	0.000158	0.000158	0.000001
order	Synechococcales	1890424	2	74	0.500331	74	0.000085	0.000096	0.000000
order	Maricaulales	2800059	1	112	0.500762	112	0.000060	0.000060	0.000000
order	Hyphomonadales	2800060	4	155	0.500132	155	0.000022	0.000060	0.000000
order	Candidatus Baumannia - no_f_rank - no_o_rank	Candidatus Baumannia - no_f_rank - no_o_rank	1	34	0.500247	34	0.000056	0.000056	0.000000
order	Chroococcales	1118	1	37	0.500238	37	0.000049	0.000049	0.000000
order	Entomoplasmatales	186328	2	85	0.500124	43	0.000024	0.000047	0.000000
order	Halobacteriales	2235	1	42	0.500161	42	0.000032	0.000032	0.000000
order	Archaeoglobales	2231	1	35	0.500100	35	0.000023	0.000023	0.000000
order	Methanomassiliicoccales	1235850	1	34	0.500097	34	0.000022	0.000022	0.000000
order	Caldisericales	693072	1	30	0.500081	30	0.000021	0.000021	0.000000
order	Terriglobales	204433	2	87	0.500092	87	0.000015	0.000020	0.000000
order	Dehalogenimonas - no_f_rank - no_o_rank	Dehalogenimonas - no_f_rank - no_o_rank	1	36	0.500092	36	0.000020	0.000020	0.000000
order	Nautiliales	235899	1	32	0.500077	32	0.000018	0.000018	0.000000
order	Geodermatophilales	1643682	1	34	0.500081	34	0.000018	0.000018	0.000000
order	Holophagales	574975	1	32	0.500072	32	0.000017	0.000017	0.000000
order	Euzebyales	908621	2	67	0.500146	67	0.000017	0.000017	0.000000
order	Chrysiogenales	189769	1	38	0.500070	38	0.000015	0.000015	0.000000
order	Nitrospinales	1293499	1	32	0.500053	32	0.000013	0.000013	0.000000
order	Jatrophihabitantales	2805415	1	30	0.500044	30	0.000011	0.000011	0.000000
order	Limnochordales	1676649	1	30	0.500041	30	0.000011	0.000011	0.000000
order	Silvanigrellales	2024973	1	33	0.500045	33	0.000011	0.000011	0.000000
order	Chthonomonadales	1077263	1	32	0.500041	32	0.000010	0.000010	0.000000
order	Methanosarcinales	94695	1	30	0.500038	30	0.000010	0.000010	0.000000
order	Celerinatantimonadaceae - no_o_rank	Celerinatantimonadaceae - no_o_rank	1	32	0.500038	32	0.000009	0.000009	0.000000
order	Nostocales	1161	1	30	0.500032	30	0.000008	0.000008	0.000000
order	Chloroflexales	32064	1	31	0.500026	31	0.000006	0.000006	0.000000
order	Oscillatoriales	1150	1	32	0.500024	32	0.000006	0.000006	0.000000
order	Bryobacterales	332160	1	41	0.500026	41	0.000005	0.000005	0.000000
family	Carnobacteriaceae	186828	218447	27671485	0.971581	1841606	0.974924	14.745363	0.055212
family	Comamonadaceae	80864	184143	17178084	0.979143	8079947	0.909032	11.040042	0.041338
family	Weeksellaceae	2762318	138967	14369854	0.976558	7394323	0.931843	10.444072	0.039106
family	Zoogloeaceae	2008794	167358	15883024	0.976933	2806978	0.955346	9.720966	0.036399
family	Enterobacteriaceae	543	128476	12141421	0.977704	3591312	0.883946	8.136306	0.030465
family	Microbacteriaceae	85023	116336	10815898	0.979738	5246793	0.831165	8.098781	0.030325
family	Sphingomonadaceae	41297	165476	16461777	0.977934	6623094	0.935960	8.024299	0.030046
family	Lachnospiraceae	186803	164530	20747417	0.972312	6992813	0.984024	7.801621	0.029212
family	Propionibacteriaceae	31957	187936	19514228	0.977536	6907672	0.929781	7.323266	0.027421
family	Aeromonadaceae	84642	159222	19416295	0.972244	2637307	0.986515	7.273381	0.027234
family	Chlorobiaceae	191412	72774	6599425	0.977599	906495	0.946296	6.912054	0.025881
family	Promicromonosporaceae	85017	105371	8377189	0.980643	1146714	0.918241	6.816747	0.025524
family	Pseudomonadaceae	135621	74819	6855373	0.978747	4599410	0.656698	6.437765	0.024105
family	Sporichthyaceae	85033	141797	14103492	0.975955	2355252	0.961174	5.755606	0.021551
family	Flavobacteriaceae	49546	102380	10976929	0.976320	5269197	0.923027	5.721350	0.021423
family	Arcobacteraceae	2808963	51759	4889477	0.977197	1732004	0.875621	4.977084	0.018636
family	Immundisolibacteraceae	1934946	84643	7982278	0.976986	1600959	0.940885	4.691191	0.017566
family	Phyllobacteriaceae	69277	79830	7148601	0.977453	2320571	0.833080	4.661351	0.017454
family	Xanthomonadaceae	32033	43280	3910018	0.979287	2169565	0.779528	4.295049	0.016082
family	Chromobacteriaceae	1499392	9131	984618	0.975462	357814	0.934994	4.287334	0.016053
family	Neisseriaceae	481	71966	7496166	0.974723	2160559	0.926937	4.232608	0.015848
family	Xanthobacteraceae	335928	124199	12233431	0.976692	5058292	0.817943	4.225533	0.015822
family	Actinomycetaceae	2049	63439	6541273	0.975226	1633642	0.942980	3.937460	0.014743
family	Mycobacteriaceae	1762	84561	7446792	0.979759	3535789	0.848703	3.920112	0.014678
family	Nocardioidaceae	85015	67745	5806706	0.980404	2849681	0.702321	3.749613	0.014040
family	Alcaligenaceae	506	111760	13995884	0.973642	5407571	0.940700	3.684639	0.013797
family	Planctomycetaceae	126	172073	20814900	0.972479	5478250	0.956045	3.632739	0.013602
family	Thiotrichaceae	135617	51713	5831154	0.973435	1533922	0.937043	3.565441	0.013350
family	Methylobacteriaceae	119045	194299	20156027	0.975024	3845227	0.532519	3.449348	0.012916
family	Thiomonas - no_f_rank	Thiomonas - no_f_rank	61573	5964725	0.976459	1582258	0.904740	3.412517	0.012778
family	Acidiferrobacteraceae	1692041	61386	6600999	0.974397	1809712	0.932996	3.404089	0.012746
family	Gallionellaceae	90627	52330	5461062	0.975273	2420271	0.875383	3.359754	0.012580
family	Paracoccaceae	31989	46863	4627247	0.977978	2010641	0.547720	3.119320	0.011680
family	Erythrobacteraceae	335929	49581	5201336	0.976767	3162001	0.803284	3.070080	0.011495
family	Aurantimonadaceae	255475	57664	5271473	0.977662	1703574	0.882720	2.788839	0.010442
family	Rhodanobacteraceae	1775411	55473	5751867	0.977721	2782712	0.821823	2.588571	0.009693
family	Corynebacteriaceae	1653	39695	3887819	0.976281	1334179	0.878160	2.575764	0.009645
family	Anaerolineaceae	292628	42786	5827778	0.970459	2189048	0.900747	2.398008	0.008979
family	Eggerthellaceae	1643826	47705	5745712	0.972486	2291682	0.865986	2.209433	0.008273
family	Blastochloridaceae	2831090	40728	3806462	0.977017	2601521	0.508433	2.208793	0.008271
family	Gordoniaceae	85026	60207	5702990	0.977165	2486940	0.802956	2.161045	0.008092
family	Bifidobacteriaceae	31953	6331	606001	0.976512	248292	0.803463	2.040976	0.007642
family	Devosiaceae	2831106	46931	4463593	0.976797	1837546	0.820773	1.994709	0.007469
family	Desulfobulbaceae	213121	48389	5707486	0.972902	2551055	0.822027	1.839148	0.006886
family	Cellulomonadaceae	85016	23992	1965061	0.980116	904025	0.745297	1.696845	0.006354
family	Rhizobacter - no_f_rank	Rhizobacter - no_f_rank	54219	4821737	0.978191	3112327	0.546700	1.683600	0.006304
family	Nakamurellaceae	85031	54754	5001667	0.977475	2274397	0.764956	1.682229	0.006299
family	Ornithinimicrobiaceae	2805590	28194	2423432	0.978922	1129631	0.744591	1.598388	0.005985
family	Methylocystaceae	31993	48082	4640092	0.976301	2260461	0.745532	1.537829	0.005758
family	Cyclobacteriaceae	563798	47018	6194109	0.970940	3275582	0.751256	1.420742	0.005320
family	Burkholderiaceae	119060	30799	2994863	0.978085	1834096	0.315666	1.376328	0.005153
family	Geobacteraceae	213422	30733	3628041	0.974386	2376520	0.564729	1.290812	0.004833
family	Syntrophobacteraceae	213465	34426	4313827	0.971800	3109678	0.571555	1.283861	0.004807
family	Desulfosarcinaceae	3031624	63330	7894890	0.971936	4415663	0.709300	1.268249	0.004749
family	Caulobacteraceae	76892	27325	2770304	0.977339	2305335	0.339697	1.258278	0.004711
family	Rhodospirillaceae	41295	31579	3432087	0.975349	2572089	0.531318	1.254387	0.004697
family	Glycomycetaceae	85034	49898	4856630	0.976351	2682195	0.671579	1.216022	0.004553
family	Vibrionaceae	641	25351	3165788	0.971875	846401	0.307238	1.152039	0.004314
family	Polyangiaceae	49	87958	9626949	0.974182	5608393	0.655720	1.125571	0.004215
family	Alcanivoracaceae	224372	27776	2960684	0.974528	1757181	0.645244	1.087175	0.004071
family	Clostridiaceae	31979	38465	4660468	0.972657	3615544	0.410631	1.078822	0.004039
family	Roseobacteraceae	2854170	14637	1268024	0.976842	934045	0.138194	1.016421	0.003806
family	Chitinibacteraceae	2897177	21254	2598128	0.974785	1756804	0.562773	0.898571	0.003365
family	Kribbellaceae	2726069	31604	2854866	0.978016	1858139	0.535943	0.823518	0.003084
family	Oxalobacteraceae	75682	25026	2649190	0.976330	1990064	0.458965	0.785929	0.002943
family	Streptosporangiaceae	2004	34360	2899600	0.979207	1922078	0.506158	0.763722	0.002860
family	Streptococcaceae	1300	9013	1083142	0.972599	749088	0.420871	0.749047	0.002805
family	Paraconexibacteraceae	2758916	20276	1764246	0.978315	1215091	0.491081	0.713022	0.002670
family	Acetobacteraceae	433	21387	2044530	0.977044	1419073	0.481693	0.711069	0.002662
family	Oscillospiraceae	216572	11104	1326645	0.973149	775858	0.234596	0.679514	0.002544
family	Sterolibacteriaceae	2008793	14577	1513913	0.975407	1160935	0.440294	0.670201	0.002509
family	Rhizobiaceae	82115	11441	1043958	0.977441	406509	0.131766	0.649887	0.002433
family	Trueperaceae	332247	14355	1511573	0.975072	1088636	0.466375	0.647733	0.002425
family	Barnesiellaceae	2005519	11543	1444098	0.971857	1086455	0.434183	0.582940	0.002183
family	Anaeromyxobacteraceae	1524215	6162	485599	0.980187	356822	0.399367	0.571084	0.002138
family	Casimicrobiaceae	2705999	15951	1776713	0.973726	1331489	0.419278	0.559476	0.002095
family	Fusobacteriaceae	203492	2073	174397	0.978997	151776	0.204472	0.539520	0.002020
family	Sutterellaceae	995019	9740	1209746	0.971687	921238	0.353168	0.496283	0.001858
family	Sphingobacteriaceae	84566	13640	1740070	0.971307	602482	0.082635	0.495971	0.001857
family	Lactobacillaceae	33958	6296	634175	0.969517	200808	0.029571	0.466753	0.001748
family	Gemmatimonadaceae	219687	15067	1753144	0.973167	1390961	0.368755	0.464783	0.001740
family	Pasteurellaceae	712	5235	570976	0.976338	383036	0.122625	0.461851	0.001729
family	Gemmataceae	1914233	29760	3328230	0.973577	2659091	0.363243	0.460369	0.001724
family	Yersiniaceae	1903411	6802	628816	0.978134	383086	0.098704	0.442870	0.001658
family	Moraxellaceae	468	9317	1172806	0.971361	903014	0.237429	0.437807	0.001639
family	Usitatibacteraceae	2803844	11225	1088715	0.976560	878432	0.327112	0.405417	0.001518
family	Frankiaceae	74712	8918	773992	0.978173	626729	0.318221	0.393243	0.001472
family	Pseudonocardiaceae	2070	9213	775327	0.979930	693598	0.244387	0.385769	0.001444
family	Nitrosomonadaceae	206379	5972	757374	0.971442	622333	0.308784	0.376506	0.001410
family	Nocardiaceae	85025	11815	1112508	0.977174	923171	0.287266	0.358691	0.001343
family	Odoribacteraceae	1853231	9090	1056908	0.972734	888244	0.281012	0.334408	0.001252
family	Pleomorphomonadaceae	2843308	9858	1122483	0.972574	86626	0.025330	0.328224	0.001229
family	Halomonadaceae	28256	6254	630548	0.975973	545604	0.235091	0.293062	0.001097
family	Verrucomicrobiaceae	203557	9878	1181756	0.972477	1032392	0.234686	0.269487	0.001009
family	Listeriaceae	186820	4393	573487	0.969698	210322	0.050927	0.265429	0.000994
family	Ectothiorhodospiraceae	72276	5028	516031	0.976279	445427	0.197025	0.256855	0.000962
family	Aquabacterium - no_f_rank	Aquabacterium - no_f_rank	5344	539938	0.975364	199261	0.087374	0.236758	0.000887
family	Erwiniaceae	1903409	4232	523932	0.971938	443226	0.109855	0.216645	0.000811
family	Legionellaceae	444	5105	678490	0.971106	307073	0.095886	0.211951	0.000794
family	Nitrobacteraceae	41294	4819	441780	0.977171	364732	0.147155	0.202716	0.000759
family	Isosphaeraceae	1763524	9631	1024078	0.974684	908752	0.163523	0.185963	0.000696
family	Desulfovibrionaceae	194924	4267	486963	0.973169	440873	0.147549	0.180669	0.000676
family	Geoalkalibacteraceae	3031665	4592	542089	0.973866	516537	0.103391	0.177557	0.000665
family	Sphaerotilaceae	2975441	4204	381674	0.978536	361511	0.122948	0.173539	0.000650
family	Azospirillaceae	2829815	4888	450967	0.977227	339937	0.097320	0.167264	0.000626
family	Kofleriaceae	224464	9373	920234	0.975662	838249	0.145759	0.160015	0.000599
family	Deinococcaceae	183710	3972	374976	0.976346	177637	0.074742	0.158728	0.000594
family	Oceanospirillaceae	135620	2765	306219	0.973873	283464	0.131598	0.153599	0.000575
family	Pseudobdellovibrionaceae	213483	2765	374589	0.971265	347042	0.139400	0.150481	0.000563
family	Dermacoccaceae	145357	4952	497325	0.975761	459745	0.137153	0.148425	0.000556
family	Micromonosporaceae	28056	4868	427062	0.978586	400000	0.108513	0.127617	0.000478
family	Veillonellaceae	31977	122	15324	0.970904	14019	0.102408	0.114640	0.000429
family	Actinopolymorphaceae	2805400	4045	387896	0.976557	365621	0.101468	0.107650	0.000403
family	Sulfuricellaceae	2772226	2429	268970	0.974023	251232	0.088402	0.103620	0.000388
